city,latitude,longitude,address
New York New York 10021,40.773767,-73.965704,3rd - 74th
Philadelphia Pennsylvania 19106,39.956841,-75.180901,3rd - Arch
Sacramento California 95817,38.550795,-121.45883,3rd - Broadway - Sacramento
San Mateo California 94401,37.54703,-122.314834,3rd - Delaware - San Mateo
Davis California 95616,38.546663,-121.744775,3rd - F Street - Davis
Chula Vista California 91910,32.640565,-117.084154,3rd - H  Chula Vista
San Francisco California 941033124,37.77916,-122.420067,3rd - Howard
Joplin Missouri 64801,37.0983,-94.500239,3rd - Range Line
Phoenix Arizona 850043925,33.451267,-112.07412,3rd - Van Buren St.  Phoenix
Bloomington Indiana 47401,39.12907,-86.499988,3rd St - 46 Bypass
Phoenix Arizona 850226317,33.448261,-112.076408,3rd Street - Bell Rd  Phoenix
Seattle Washington 98101,47.60972,-122.337819,3rd and Pike
Toronto Ontario M5H 1B6,43.649187,-79.378085,4 King Street W.
New York New York 10016,40.756356,-73.976884,400 Madison Avenue (New World)
Winter Park Florida 32789,28.600633,-81.350942,400 Park Avenue
Los Angeles California 90071,34.052067,-118.253788,400 S. Hope St.
Scarborough Ontario M1S 3P6,43.741294,-79.239381,401 - McCowan
Tampa Florida 33609,27.941121,-82.50582,401 S. Dale Mabry Hwy
Nashville Tennessee 37203,36.156811,-86.805548,402 21st Avenue
Mississauga Ontario L5L 5X8,43.539637,-79.688841,403-Dundas Chptrs(aka ErinMls)
San Francisco California 94114,37.761031,-122.434805,4094 18th St.
Oakland California 94611,37.830229,-122.223511,4098 Piedmont Avenue - Oakland
New York New York 100176502,40.740334,-73.984329,40th - Lexington (360 Lex)
Phoenix Arizona 850324749,33.448261,-112.076408,40th Street - Greenway  Phoenix
Calgary Alberta T2P 1E7,51.045658,-114.07061,411 8th Avenue
Chicago Illinois 60610,41.889532,-87.63714,414 N. Orleans
Seattle Washington 98105,47.657541,-122.31341,4147 University Way Avenue
Miami Beach Florida 33139,25.790452,-80.132118,416 Lincoln Rd.
New York New York 10017,40.74992,-73.974504,41st - 3rd
New York New York 10017,42.90004,-75.509109,41st - Madison
Vancouver British Columbia V6M 2A4,49.23427,-123.137519,41st Ave - Balsam St
New York New York 10018,40.757173,-73.991698,41st and Broadway
Woodland California 957764905,38.67511,-121.746727,421 Pioneer Avenue
Ottawa Ontario K1G 4H1,45.390436,-75.757572,421 Richmond Road
Metairie Louisiana 70005,30.000797,-90.126931,424 Veterans Hwy
San Francisco California 94111,37.797749,-122.399336,425 Battery - San Francisco
New York New York 10028,40.720421,-74.005019,42nd - 6th
New York New York 10036,40.753571,-73.981361,42nd - Eighth
New York New York 10036,40.754215,-73.982679,42nd - Eleventh
Odessa Texas 79762,31.910877,-102.358597,42nd - Grandview
New York New York 10017,40.752295,-73.978079,42nd - Park
Chicago Illinois 60610,41.890151,-87.631205,430 N. Clark
Clearwater Florida 33755,27.965472,-82.800739,433 Cleveland Street
Vancouver British Columbia V6B 3H5,49.284487,-123.113306,433 Seymour Street
Altamonte Springs Florida 32714,28.673515,-81.396828,434 - Orange
Renton Washington 98055,47.477519,-122.216043,439 Rainier Avenue South
New York New York 10036,40.738361,-74.004096,43rd - 8th
Puyallup Washington 98373,47.14889,-122.322834,43rd - Meridian - Puyallup
New York New York 10036,40.7597,-73.993564,43rd - Ninth
Anderson Indiana 46013,40.071582,-85.655996,43rd - Scatterfield
Phoenix Arizona 850535341,33.448261,-112.076408,43rd Avenue - Thunderbird  Phoenix
New York New York 10017,40.751935,-73.975129,43rd St - Third Ave
San Francisco California 94104,37.789472,-122.401997,44 Montgomery  Market St.
Vernon British Columbia V1T 9H2,50.276658,-119.274214,4400 32nd St - Vernon Square
Louisville Kentucky 40207,38.2511,-85.634151,4400 Shelbyville Rd.
Boston Massachusetts 02116,42.348642,-71.075707,441 Stuart Street
Boston Massachusetts 02116,42.351563,-71.072842,443 Boylston Street
Sarasota Florida 34236,27.319085,-82.577114,443 St Armands Circle
Toronto Ontario M5N 1A5,43.703972,-79.411769,444 Eglinton Ave. W.
Chicago Illinois 60611,41.890276,-87.624236,444 North Michigan
Los Angeles California 90071,34.052185,-118.255322,444 S. Flower - D.T. L.A.
Los Angeles California 90071,34.053105,-118.25664,445 S. Figueroa Street  Union Bank
Toronto Ontario M5P 3M2,43.689832,-79.413361,446 Spadina Rd.
Jacksonville Florida 32210,30.280369,-81.719963,4495 Roosevelt Blvd.
Phoenix Arizona 850185333,33.494953,-112.07428,44th - Indian School Road
Mill Valley California 949412929,37.89481,-122.530273,45 Camino Alto
New York New York 10005,40.706502,-74.009969,45 Wall Street
New York New York 10017,40.751484,-73.990313,450 7th Avenue
New York New York 10017,40.753175,-73.97499,450 Lexington Ave.
Toronto Ontario M4Y 1X1,43.666727,-79.381329,450 Yonge  College
Washington Washington DC 20016,38.948428,-77.079774,4513 Wisconsin Ave. Tenley
Long Beach California 908043228,33.787788,-118.139236,4549 E. Pacific Coast Hwy  Long Bea
San Francisco California 94102,37.79127,-122.398779,455 Market
New York New York 10036,40.759827,-73.989769,45th - Broadway
Austin Texas 78703,30.267605,-97.742984,45th - N. Lamar
New York New York 10169,40.714546,-74.007116,45th - Park Avenue
New York New York 100366712,40.755203,-73.979347,45th St. - Sixth Ave.
Columbus Indiana 47201,39.191689,-86.026901,46 - Johnson
Paso Robles California 934469604,35.625092,-120.691238,46 West - US 101  Paso Robles
Monterey California 93940,36.598458,-121.894635,461 Alvarado - Monterey
Phoenix Arizona 850480424,33.253948,-111.768303,46th - Chandler
Miami Florida 33136,25.77421,-80.194503,47 W. Flagler St
New York New York 10036,40.75818,-73.982159,47th - 9th
Chicago Illinois 60632,41.844849,-87.747169,47th - Cicero (UCO)
NY New York 10019,40.756733,-73.978973,47th - Eighth
Toronto Ontario M4Y 2C6,43.665084,-79.380474,485 Church Street
New York New York 10017,40.756285,-73.975744,48th - 3rd
Phoenix Arizona 85331,33.764195,-111.978139,48th - Carefree Hwy  N. Phoenix
New York New York 10017,40.756285,-73.975744,48th - Lexington
New York New York 10017,40.756285,-73.975744,48th - Park
Toronto Ontario M5S 1Y2,43.66543,-79.409931,494 Bloor Street West
Palm Harbor Florida 34685,28.100457,-82.690441,4940 Ridgemoor Plaza
New York New York 10019,40.759925,-73.982494,49th - 8th-World Wide Plaza
San Francisco California 941071713,37.784889,-122.388351,4th - Brannan - WFB
Santa Ana California 92701,33.748075,-117.844365,4th - Broadway  Santa Ana
Chula Vista California 919101712,32.650356,-117.080017,4th - C  Chula Vista
Las Vegas Nevada 89101,36.171475,-115.140679,4th - Lewis  Las Vegas
St. Catharines Ontario L2R 6P9,43.156335,-79.248669,4th - Louth - St. Catharines
San Diego California 92101,32.72876,-117.161149,4th - Market  San Diego
San Francisco California 94108,37.79179,-122.407419,4th - Market - S.F.
Seattle Washington 98101,47.605446,-122.33947,4th - Seneca
Lubbock Texas 79416,33.414001,-101.92865,4th - Slide
Philadelphia Pennsylvania 19106,39.949635,-75.147415,4th - South
Seattle Washington 98101,47.610588,-122.335847,4th - U - TI #823
St Petersburg Florida 33701,27.771185,-82.639319,4th St. - 9th Ave.
Calgary Alberta T2S 1X1,51.021,-114.073579,4th Street - 23rd
Cincinnati Ohio 45202,39.09993,-84.512669,4th and Vine
San Francisco California 94111,37.793616,-122.39705,50 California St.
San Ramon California 945834747,37.722801,-121.942436,500 The Marketplace - San Ramon
San Bruno California 94066,37.624752,-122.411394,501 San Mateo Avenue
San Francisco California 94111,37.794941,-122.40151,505 Sansome Street
Seattle Washington 98101,47.609645,-122.334441,505 Union Stn
Spokane Washington 99037,47.661667,-117.196302,506 N. Sullivan
Lee's Summit Missouri 64081,38.908516,-94.410449,50th - Chipman
Edina Minnesota 55424,44.90527,-93.339897,50th - France
New York New York 10022,40.740578,-73.984154,50th - Lexington
New York New York 10022,40.758369,-73.967033,50th - Second
Washington Washington DC 20016,38.926107,-77.102335,5185 MacArthur Blvd.
Tulsa Oklahoma 74135,36.089135,-95.905488,51st - Harvard
NY New York 10022,40.758825,-73.975939,51st between Park - Madison
San Diego California 92101,32.71764,-117.159882,525 B Street
New York New York 10018,40.753668,-73.988476,525 Seventh Avenue (New World)
Nepean Ontario K2G 5W5,45.334021,-75.72633,529 West Hunt Club Road
New York New York 10022,40.75885,-73.974064,52nd - Lexington
New York New York 10019,40.73827,-74.000095,52nd - Seventh
New York New York 10019,40.76354,-73.985189,52nd Street and 8th Ave
Manhattan New York 10019,40.760532,-73.976128,53rd - Sixth
Toronto Ontario M6G 1B1,43.655797,-79.411594,542 College   Euclid
Winnipeg Manitoba R3N 0E1,49.874182,-97.196739,544 Academy Rd
New York New York 10017,40.755268,-73.97946,545 Fifth Ave.
San Francisco California 94163,37.779141,-122.420218,5455  Geary Blvd. - WFB
New York New York 10019,40.706532,-74.012496,54th - Broadway
New York New York 10017,40.752377,-73.973272,54th - Lexington
Minneapolis Minnesota 55419,44.908138,-93.288261,54th - Lyndale
Chandler Arizona 852261528,33.302879,-111.84082,54th St. - Ray Rd.  Chandler
New York New York 10004,40.705282,-74.011318,55 Broad Street
Chicago Illinois 60604,41.878118,-87.62583,55 E. Jackson
Great Neck New York 11021,40.773822,-73.732964,55 Northern Blvd
Chicago Illinois 60607,41.876857,-87.641191,550 W. Van Buren
San Francisco California 94104,37.792674,-122.403468,555 California St.
Arvada Colorado 80007,39.794125,-105.144669,55th - Wadsworth
San Francisco California 94111,37.79461,-122.402591,565 Clay St.
Indianapolis Indiana 46226,39.84778,-86.083969,56th - Emerson
Indianapolis Indiana 46254,39.83221,-86.249239,56th - Lafayette
New York New York 10036,40.756448,-73.978521,575 Fifth Avenue
New York New York 10022,40.740592,-73.983766,57th - Lexington
Spokane Washington 99223,47.602315,-117.390949,57th - Regal - Spokane
New York New York 10019,40.770185,-73.991104,57th - Seventh
New York New York 10019,40.770185,-73.991104,57th btwn 8th - 9th
Merced California 95348,37.319918,-120.481616,580 West Olive - Merced
Houston Texas 77005,29.720312,-95.418349,5801 Kirby
Denver Colorado 80033,39.706942,-104.920358,5835 Leetsdale
New York New York 10019,40.738529,-74.003471,58th - 8th
Murray Utah 84107,40.642815,-111.889122,5900 S - State Street
Glendale Arizona 85306,33.610802,-112.164177,59th - Thunderbird
Glendale Arizona 85308,33.676535,-112.186639,59th - Union Hills  Glendale
San Diego California 92109,32.74694,-117.160409,5TH and Robinson
Oxnard California 930307157,34.152752,-119.217842,5th - B Street  Oxnard
Nashville Tennessee 37219,36.167549,-86.783928,5th - Church
Eureka California 95501,40.79281,-124.157074,5th - E Street - Eureka
San Diego California 921016308,32.715698,-117.16172,5th - F Street  San Diego
Sacramento California 95814,38.579786,-121.491431,5th - I - Sacramento
Austin Texas 78701,30.27857,-97.750739,5th - Lamar
San Diego California 921011613,32.715698,-117.16172,5th - Laurel  San Diego
Reno Nevada 89503,39.52891,-119.819469,5th - Nevada - Reno
Portland Oregon 97204,45.517859,-122.67408,5th - Oak US Bank Tower
Columbus Ohio 43212,39.98511,-83.044749,5th Avenue - Grandview
Toronto Ontario M4Y 2B2,43.668866,-79.385587,6 Charles Street (aka 675 Yonge)
London England NW3 1QH,51.55503,-0.173479,60-61 Hampstead High Street
Santa Ana California 92701,33.748136,-117.874491,600 Santa Ana Blvd. - Santa Ana
Anchorage Alaska 99501,61.21423,-149.877171,601 West Street
Toronto Ontario M4K 1R1,43.67868,-79.346112,604 Danforth
Miami Beach Florida 33139,25.790837,-80.134548,605 Lincoln Rd
New York New York 10023,40.771635,-73.988574,60th - Broadway-II
New York New York 10021,40.765114,-73.973003,60th - First
Boston Massachusetts 02116,42.352126,-71.066169,62 Boylston
Lakeway Texas 78734,30.365328,-97.980698,620 - Lohmans Crossing
Los Angeles California 90071,34.050547,-118.254199,633 W. 5th St.
Oklahoma City Oklahoma 73116,35.536667,-97.557304,63rd - Western
Kent Washington 98032,47.378384,-122.269218,64th - Meeker
Arvada Colorado 80004,39.812545,-105.158544,64th - Ward
Brooklyn New York 11204,40.61171,-73.977879,65th - 18th Avenue  Benxonhurst
Sacramento California 95819,38.55592,-121.426859,65th St. - Folsom - Sacramento
Madison Wisconsin 53703,43.074626,-89.39634,661 State Street
Arvada Colorado 80003,39.816456,-105.057968,66th - Wadsworth-Arvada
Chicago Illinois 60610,41.894436,-87.624407,670 N. Michigan
Gainesville Florida 32605,29.659442,-82.414882,6707 Newberry Rd
San Francisco California 94127,37.735323,-122.460503,675 Portola - Miraloma
Phoenix Arizona 85308,33.667675,-112.185837,67th - Beardsley
Forest Hills New York 11375,40.728463,-73.849204,67th - Queens Blvd
Chicago Illinois 60602,41.882157,-87.62544,68 E. Madison
Edmonton Alberta T5T 4J5,53.514715,-113.642075,69 Ave - 178 St - Callingwood Centr
Washington Washington DC 20024,38.88153,-77.020944,6th - C Street  SW
New Westminster British Columbia V3M 1A7,49.19571,-122.93532,6th - Columbia
Denver Colorado 80203,39.732029,-104.982468,6th - Grant (Lattas)
Denver Colorado 80203,39.716713,-104.986107,6th - Lincoln
Portland Oregon 97204,45.515029,-122.675225,6th - Main - TI #824
Seattle Washington 98101,47.611012,-122.333511,6th - Union
Portland Oregon 97204,45.51815,-122.674149,6th - Washington
New York New York 10011,40.735205,-73.998409,6th - Waverly (Waverly Place)
Calgary Alberta T2P 0R9,51.04871,-114.074849,6th Ave. - 3rd St.
Norco California 928601380,33.937489,-117.557152,6th Street - Hamner  Norco
Portland Oregon 97205,45.517075,-122.679657,6th and Salmon
Colorado Springs Colorado 80903,38.833669,-104.823367,7 S.Tejon  Pikes Peak
Salt Lake City Utah 84102,40.760437,-111.870903,700 East - 400 South - Salt Lake Ci
San Francisco California 94111,37.797758,-122.400983,701 Battery
Leavenworth Washington 98826,47.594733,-120.663863,703 Hwy 2
Vaughan Ontario L4J 2J6,43.794471,-79.446093,7077 Bathurst St
New York New York 10023,40.775585,-73.978294,70th - Broadway
Frisco Colorado 804431728,39.584728,-106.094421,710 Summit Blvd. - Frisco  CO
Los Angeles California 90038,34.076046,-118.344524,7122 Beverly Blvd.
Bethesda Maryland 20814,38.980694,-77.092695,7140 Wisconsin
Tulsa Oklahoma 74133,36.176147,-95.786194,71st - Garnett
Tulsa Oklahoma 74133,36.058926,-95.891441,71st - Memorial
Chicago Illinois 60649,41.76519,-87.581489,71st - Stony Island (UCO)
New York New York 10012,40.72239,-73.997678,72 Spring
Omaha Nebraska 68114,41.25961,-96.023899,72nd - Dodge
Tacoma Washington 98404,47.19174,-122.414489,72nd - Portland Avenue
Yakima Washington 98908,46.593014,-120.682068,72nd - Tieton
Toronto Ontario M6J 1G8,43.646097,-79.409664,732 Queen St West
Thornhill Ontario L3T 5Z2,43.812815,-79.399576,7355 Bayview Ave.
New York New York 10023,40.7775,-73.976874,73rd - Columbus
Westminster Colorado 80030,39.82909,-105.035664,73rd - Federal-Westminster
San Francisco California 94105,37.787735,-122.40097,74 New Montgomery
Fresno California 93728,36.75747,-119.812531,741 E. Olive Avenue - Fresno
Winnipeg Manitoba R3M 0W5,49.870962,-97.153332,745 Corydon Avenue
Richardson Texas 75080,32.974876,-96.733719,75 - Campbell
Boston Massachusetts 02116,42.34922,-71.080974,755 Boylston St
Brooklyn New York 11209,40.673897,-73.861089,75th - 3rd  Bay Ridge
Glendale Arizona 85345,33.553395,-112.220304,75th - Bell Ave.
Shawnee Kansas 66216,38.994938,-94.771431,75th - Quivira
Indianapolis Indiana 46250,39.89059,-86.073694,75th - Shadeland
Peoria Arizona 85381,33.6164,-112.220034,75th Avenue - Thurderbird  Peoria
Bradenton Florida 34210,27.45276,-82.628599,75th St - Cortez Rd
Naperville Illinois 60565,41.748766,-88.117309,75th Street - Naperville
Toronto Ontario M4W 2G6,43.670887,-79.386855,765 Yonge
New York New York 10023,40.770916,-73.983727,76th - Columbus
New York New York 100212904,40.774872,-73.965073,76th - Second
New Orleans Louisiana 70118,29.941834,-90.129592,7700 Maple Street
Bethesda Maryland 20814,38.98818,-77.096151,7700 Norfolk Ave
Kenmore Washington 98028,47.756542,-122.237451,7750 NE Bothell Way
Boca Raton Florida 33434,26.368665,-80.166525,7777 Glades Road
Naples Florida 34102,26.152531,-81.79787,796 Fifth Ave
Washington Washington DC 20001,38.89037,-77.031959,7th - E
Los Angeles California 90017,34.048835,-118.259019,7th - Figueroa  Los Angeles (RAD)
Victorville California 923954207,34.510609,-117.323624,7th - Green Tree  Victorville
Washington Washington DC 20001,38.90229,-77.021899,7th - H
Lawrence Kansas 66044,38.97782,-95.235719,7th - Massachusetts
Phoenix Arizona 85003,33.465622,-112.074074,7th - McDowell
Santa Monica California 90403,34.028375,-118.493504,7th - Montana Avenue
Seattle Washington 98101,47.614665,-122.336799,7th - Pike Elliott Hotel
Phoenix Arizona 850225309,33.607376,-112.074738,7th - Thunderbird  Phoenix
Eugene Oregon 97401,44.0521,-123.092344,7th - Washington - Eugene
Phoenix Arizona 850131903,33.448261,-112.076408,7th Avenue - Missouri  Phoenix
Charlotte North Carolina 282042417,35.222481,-80.837547,7th Street
Northville Michigan 48167,42.435475,-83.493807,8 Mi. - Haggerty Rd.
Toronto Ontario M4Y 1G2,43.666785,-79.376828,8 Wellesley
Santa Barbara California 93101,34.419949,-119.699523,800 State Street
Washington Washington DC 20006,38.90033,-77.041594,801 18th Street
Miami Lakes Florida 33016,25.913128,-80.330801,8012 NW 154th St
Arvada Colorado 80005,39.84201,-105.120114,80th - Wadsworth
New York New York 10021,40.72094,-74.005653,80th - York
Toronto Ontario M5E 1B8,43.64882,-79.372588,81 Front Street
Ottawa Ontario K1P 6K7,45.421237,-75.695902,81 Metcalfe Street
Vancouver British Columbia V5Z 1A6,49.265724,-123.122101,818 West 6th Ave - False Creek
New York New York 10024,40.782445,-73.972674,81st - Columbus
